type,from,to,Work at home,Study at home,"Drive a private car, truck or van","Drive a company car, truck or van","Passenger in a car, truck, van or company bus",Public bus,School bus,Train,Bicycle,Walk or jog,Ferry,Other,Total
Education,147500,148200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,305100,306100,0,0,0,0,,0,0,0,0,0,0,0,6
Education,184800,182600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,213100,213700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,338400,337800,0,0,6,0,,0,0,0,0,36,0,0,81
Education,146100,147900,0,0,0,0,,0,0,0,0,0,0,0,18
Education,362600,361000,0,0,24,0,,0,0,0,0,0,0,0,36
Education,152600,153300,0,0,0,0,,0,0,0,0,0,0,0,15
Education,202500,202800,0,0,0,0,,0,18,0,0,0,0,0,54
Education,244800,246200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,246200,244600,0,0,0,0,,0,0,0,0,0,0,0,15
Education,335900,321400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,219800,220300,0,0,9,0,,0,30,0,0,0,0,0,87
Education,148500,143400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,142800,139400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,320300,336000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,253400,251400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,118100,127200,0,0,6,0,,0,0,0,0,0,0,0,12
Education,250600,252500,0,0,0,0,,21,93,0,0,0,0,0,135
Education,224000,224100,0,0,0,0,,0,0,0,0,6,0,0,15
Education,121600,131900,0,0,9,0,,0,0,0,0,0,0,0,12
Education,196600,193500,0,0,0,0,,0,9,0,0,0,0,0,12
Education,125800,126200,0,0,0,0,,0,0,0,0,78,0,0,198
Education,132000,131200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,315200,321200,0,0,12,0,,0,0,0,0,0,0,0,15
Education,153700,154400,0,0,9,0,,0,0,0,0,0,0,0,15
Education,324000,330800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,246600,246900,0,0,0,0,,15,15,0,9,18,0,0,111
Education,307900,308200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,137900,142000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,321600,327100,0,0,39,0,,9,0,0,0,0,0,0,63
Education,336100,336000,0,0,27,0,,0,0,0,72,267,0,0,597
Education,339000,339100,0,0,0,0,,0,21,0,0,0,0,0,33
Education,153100,148100,0,0,0,0,,0,6,0,0,0,0,0,9
Education,355100,352900,0,0,0,0,,0,0,0,0,0,0,0,9
Education,153300,155600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,250100,251700,0,0,0,0,,0,0,0,0,0,0,0,12
Education,211100,211000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,211800,209400,0,0,0,0,,0,0,0,0,0,0,0,15
Education,119800,154400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,152800,155500,0,0,0,0,,0,0,0,0,0,0,0,12
Education,329200,330600,0,0,0,0,,0,0,0,0,0,0,0,15
Education,186500,186200,0,0,0,0,,0,0,0,0,27,0,0,75
Education,146500,141800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,252500,246000,0,0,0,0,,0,0,0,0,6,0,0,6
Education,117000,115900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,211100,210900,0,0,0,0,,0,0,0,0,27,0,0,42
Education,117700,123400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,217400,217100,0,0,0,0,,0,0,0,0,0,0,0,9
Education,344300,341100,0,0,0,0,,0,0,0,0,0,0,0,6
Education,320300,321100,0,0,0,0,,0,0,0,0,0,0,0,6
Education,250800,252500,0,0,0,0,,12,45,0,0,0,0,0,72
Education,255100,253700,0,0,0,0,,33,12,0,9,0,0,0,87
Education,199200,200000,0,0,6,0,,0,0,0,0,0,0,0,54
Education,354500,353400,0,0,6,0,,9,0,0,0,0,0,0,24
Education,156800,157200,0,0,0,0,,0,0,0,0,42,0,0,72
Education,321900,319700,0,0,0,0,,0,0,0,0,0,0,0,12
Education,179100,178300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,354100,355600,0,0,0,0,,0,0,0,0,0,0,0,9
Education,177900,177400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,235200,235000,0,0,0,0,,0,0,0,0,9,0,0,15
Education,239300,250700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,144800,134800,0,0,18,0,,51,0,9,0,0,0,0,84
Education,341000,339900,0,0,0,0,,0,9,0,0,0,0,0,12
Education,349300,353200,0,0,9,0,,0,0,0,0,0,0,0,15
Education,172500,179600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,195600,193500,0,0,0,0,,0,9,0,0,0,0,0,24
Education,253200,252400,0,0,0,0,,0,0,0,0,0,0,0,12
Education,346600,346700,0,0,12,0,,0,0,0,75,51,0,0,258
Education,219700,219600,0,0,0,0,,0,24,0,0,0,0,0,42
Education,163200,163600,0,0,0,0,,0,0,0,0,12,0,0,18
Education,119600,120700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,307500,307700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,150000,154200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,134700,137700,0,0,0,0,,0,0,12,0,0,0,0,12
Education,141200,134200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,317800,327100,0,0,39,0,,9,0,0,6,0,0,0,66
Education,136100,137400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,105300,105900,0,0,0,0,,0,0,0,0,0,0,0,18
Education,160700,159200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,252000,251300,0,0,12,0,,66,0,0,0,153,0,0,237
Education,320900,322400,0,0,0,0,,0,0,0,9,0,0,0,15
Education,330000,331300,0,0,0,0,,0,0,0,0,0,0,0,24
Education,219400,218500,0,0,0,0,,0,0,0,0,0,0,0,9
Education,188400,188900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,155100,153300,0,0,0,0,,0,0,0,0,0,0,0,9
Education,117600,126600,0,0,0,0,,15,0,0,0,0,0,0,24
Education,112900,134800,0,0,6,0,,15,0,0,0,0,0,0,21
Education,315200,316200,0,0,0,0,,0,9,0,0,0,0,0,18
Education,123100,117300,0,0,12,0,,9,0,0,0,0,0,0,24
Education,245800,251300,0,0,0,0,,0,0,0,0,0,0,0,18
Education,358300,361100,0,0,0,0,,0,0,0,0,9,0,0,12
Education,340600,340700,0,0,0,0,,0,0,0,0,0,0,0,12
Education,252700,251300,0,0,6,0,,12,0,0,0,0,0,0,27
Education,117800,117700,0,0,0,0,,0,0,0,0,12,0,0,21
Education,214600,213200,0,0,24,0,,0,0,0,0,9,0,0,48
Education,243700,243300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,226400,228100,0,0,0,0,,0,0,0,0,9,0,0,18
Education,339100,340700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,248400,250700,0,0,9,0,,6,0,0,0,0,0,0,27
Education,323400,322700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,171900,177700,0,0,0,0,,0,0,0,0,0,0,0,18
Education,140500,140200,0,0,6,0,,0,0,0,0,0,0,0,9
Education,338400,337300,0,0,0,0,,0,0,0,0,0,0,0,15
Education,253800,252500,0,0,0,0,,18,30,0,0,0,0,0,66
Education,151400,153300,0,0,0,0,,0,0,0,0,0,0,0,9
Education,144300,145600,0,0,0,0,,0,0,0,0,0,0,0,15
Education,175700,177200,0,0,0,0,,12,12,0,0,0,0,0,36
Education,335200,335500,0,0,0,0,,0,0,0,33,27,0,0,117
Education,250900,251100,0,0,0,0,,0,0,0,0,0,0,0,6
Education,194600,194500,0,0,0,0,,0,0,0,0,0,0,0,15
Education,164500,164700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,253000,250700,0,0,0,0,,33,0,0,0,12,0,0,57
Education,151800,150000,0,0,0,0,,0,0,0,0,0,0,0,15
Education,237700,237500,0,0,0,0,,0,6,0,0,0,0,0,12
Education,178700,177900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,331300,330300,0,0,0,0,,0,0,0,18,42,0,0,123
Education,171500,171100,0,0,0,0,,0,30,0,0,0,0,0,39
Education,133100,131900,0,0,15,0,,0,0,0,0,0,0,0,27
Education,253100,250700,0,0,0,0,,15,0,0,0,9,0,9,39
Education,325600,323200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,334300,335000,0,0,0,0,,0,0,0,0,0,0,0,6
Education,324500,326300,0,0,0,0,,0,0,0,0,0,0,0,57
Education,117000,117300,0,0,12,0,,0,0,0,0,0,0,0,18
Education,166300,163700,0,0,0,0,,0,12,0,0,0,0,0,15
Education,248100,249200,0,0,0,0,,18,90,0,0,0,0,0,144
Education,148600,148200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,139000,140200,0,0,0,0,,0,0,0,6,75,0,0,108
Education,132400,134100,0,0,0,0,,0,0,0,0,6,0,0,6
Education,128100,126800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,213900,212900,0,0,0,0,,0,0,0,0,0,0,0,18
Education,193200,194700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,143900,148100,0,0,0,0,,0,6,0,0,0,0,0,9
Education,317300,317900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,112700,117400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,213200,215200,0,0,0,0,,0,9,0,0,0,0,0,18
Education,195500,194400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,328400,330900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,140000,139400,0,0,0,0,,0,0,0,0,0,0,0,24
Education,230200,229800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,335200,321800,0,0,0,0,,9,9,0,0,0,0,0,21
Education,207300,206800,0,0,15,0,,0,0,0,0,0,0,0,18
Education,332000,325900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,304600,305000,0,0,0,0,,0,0,0,30,12,0,0,75
Education,177200,178300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,234000,231900,0,0,6,0,,0,0,0,0,0,0,0,9
Education,138600,131900,0,0,15,0,,0,0,0,0,0,0,0,18
Education,207200,205700,0,0,0,0,,0,15,0,0,0,0,0,36
Education,205500,206400,0,0,0,0,,0,0,0,0,0,0,0,12
Education,340200,340300,0,0,0,0,,0,0,0,0,15,0,0,36
Education,213300,213800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,184200,183300,0,0,6,0,,0,0,0,0,0,0,0,24
Education,213100,213200,0,0,9,0,,0,0,0,0,0,0,0,18
Education,180500,180900,0,0,0,0,,0,0,0,0,6,0,0,36
Education,187700,201300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,255300,255900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,151200,154200,0,0,0,0,,0,0,0,0,6,0,0,33
Education,243600,250700,0,0,0,0,,0,0,0,0,0,0,0,12
Education,228200,228100,0,0,0,0,,0,0,0,0,24,0,0,39
Education,183000,182400,0,0,0,0,,0,0,0,0,0,0,0,21
Education,157800,158100,0,0,6,0,,0,0,0,0,24,0,0,54
Education,235100,234900,0,0,0,0,,0,0,0,0,9,0,0,27
Education,129500,137300,0,0,0,0,,0,0,0,0,0,0,0,9
Education,207700,207600,0,0,0,0,,0,12,0,0,0,0,0,12
Education,307600,307300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,304800,305600,0,0,0,0,,0,0,0,18,9,0,0,48
Education,245400,250700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,107300,107400,0,0,48,0,,0,0,0,0,18,0,0,75
Education,201300,199900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,156500,140200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,122900,126700,0,0,0,0,,0,0,0,0,0,0,0,15
Education,245900,246200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,251100,252500,0,0,0,0,,0,21,0,0,12,0,0,39
Education,129400,127200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,150400,153400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,123300,122100,0,0,0,0,,0,0,0,0,0,0,0,9
Education,157100,155500,0,0,9,0,,0,0,0,0,0,0,0,6
Education,199100,200000,0,0,18,0,,0,0,0,0,0,0,0,54
Education,128900,131000,0,0,0,0,,0,0,0,0,0,0,0,15
Education,234600,231900,0,0,18,0,,0,0,0,0,0,0,0,24
Education,198500,200300,0,0,0,0,,0,0,0,0,0,0,0,12
Education,257400,256000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,325400,322000,0,0,0,0,,9,0,0,0,0,0,0,21
Education,214600,215300,0,0,6,0,,0,0,0,0,0,0,0,12
Education,319700,321200,0,0,45,0,,12,0,0,27,24,0,0,129
Education,253500,254800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,123700,119500,0,0,0,0,,0,39,0,0,0,0,0,48
Education,114400,114900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,354400,354200,0,0,0,0,,0,0,0,0,0,0,0,15
Education,174000,173800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,198100,198200,0,0,0,0,,0,0,0,0,6,0,0,57
Education,134400,129700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,123400,134800,0,0,15,0,,153,6,0,0,0,0,0,177
Education,235200,234900,0,0,0,0,,0,0,0,0,0,0,0,9
Education,188400,189300,0,0,0,0,,0,0,0,0,0,0,0,9
Education,160500,160100,0,0,0,0,,0,0,0,0,0,0,0,18
Education,150400,150700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,228000,228200,0,0,0,0,,0,0,0,0,12,0,0,90
Education,246400,246200,0,0,0,0,,0,0,0,0,9,0,0,51
Education,154800,140300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,146100,147500,0,0,0,0,,0,0,0,0,0,0,0,21
Education,218900,217700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,131800,123400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,130600,117400,0,0,6,0,,0,0,0,0,0,0,0,12
Education,242000,242500,0,0,0,0,,0,0,0,0,0,0,0,21
Education,209900,213200,0,0,27,0,,0,0,0,0,0,0,0,33
Education,234900,235000,0,0,0,0,,0,0,0,0,54,0,0,72
Education,130300,130400,0,0,0,0,,0,0,0,0,0,0,0,15
Education,218900,217300,0,0,0,0,,0,12,0,0,0,0,0,27
Education,348400,347700,0,0,0,0,,0,9,0,6,48,0,0,90
Education,114400,127200,0,0,6,0,,0,0,0,0,0,0,0,12
Education,197400,194300,0,0,0,0,,0,9,0,0,0,0,0,30
Education,197500,197400,0,0,0,0,,0,0,0,9,0,0,0,57
Education,130400,117400,0,0,0,0,,0,12,0,0,0,0,0,15
Education,215100,214800,0,0,0,0,,0,0,0,0,18,0,0,33
Education,327200,321600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,178000,176300,0,0,9,0,,0,0,0,0,0,0,0,24
Education,119100,127200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,114100,113300,0,0,0,0,,0,30,0,0,0,0,0,42
Education,237000,237500,0,0,6,0,,0,0,0,27,135,0,0,207
Education,120700,120200,0,0,0,0,,21,0,0,6,0,0,0,63
Education,225600,225000,0,0,0,0,,0,15,0,0,0,0,0,48
Education,159900,155500,0,0,9,0,,0,0,0,0,0,0,0,15
Education,180700,176300,0,0,9,0,,0,0,0,0,0,0,0,12
Education,340000,340100,0,0,0,0,,0,0,0,0,0,0,0,9
Education,153900,153800,0,0,0,0,,9,12,0,0,0,0,0,36
Education,360700,360600,0,0,0,0,,0,0,0,0,0,0,0,51
Education,160400,157300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,326000,323000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,337900,337800,0,0,6,0,,0,18,0,0,0,0,0,48
Education,329800,328900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,231600,231200,0,0,0,0,,0,0,0,0,6,0,0,18
Education,136600,152200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,223700,225000,0,0,0,0,,0,0,0,9,0,0,0,75
Education,136300,135300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,255100,252900,0,0,0,0,,0,0,0,0,0,0,0,12
Education,330300,322400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,242900,242100,0,0,0,0,,0,0,0,0,0,0,0,12
Education,127900,131900,0,0,6,0,,0,0,0,0,0,0,0,9
Education,105600,105700,0,0,0,0,,0,6,0,0,0,0,0,15
Education,155800,157500,0,0,0,0,,0,0,0,0,0,0,0,9
Education,308600,307300,0,0,0,0,,0,0,0,0,0,0,0,12
Education,318200,318100,0,0,0,0,,0,0,0,0,0,0,0,15
Education,102400,102200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,332100,319200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,182400,183200,0,0,0,0,,0,0,0,0,6,0,0,15
Education,236700,236500,0,0,6,0,,0,0,0,9,15,0,0,57
Education,140900,140300,0,0,0,0,,0,0,0,0,0,0,0,12
Education,199600,200300,0,0,0,0,,0,0,0,0,0,0,0,27
Education,158400,151900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,129600,134200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,175500,180600,0,0,42,0,,9,0,0,0,0,0,0,57
Education,158100,154700,0,0,0,0,,0,0,0,0,0,0,0,18
Education,139400,134800,0,0,18,0,,63,0,6,0,21,0,9,135
Education,187300,179400,0,0,9,0,,0,0,0,0,0,0,0,9
Education,232700,231900,0,0,75,0,,9,0,0,9,114,0,0,258
Education,257200,255700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,154800,142600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,151300,148400,0,0,0,0,,0,0,0,0,0,0,0,33
Education,195000,195800,0,0,0,0,,0,0,0,0,0,0,0,15
Education,324700,325400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,254700,253700,0,0,0,0,,0,0,0,0,0,0,0,15
Education,137800,134200,0,0,0,0,,9,0,9,0,0,0,0,21
Education,126700,125100,0,0,0,0,,0,0,0,0,0,0,0,18
Education,317800,321200,0,0,48,0,,18,0,0,6,0,0,0,78
Education,328500,321200,0,0,18,0,,9,0,0,0,0,0,0,33
Education,121600,120200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,255200,252500,0,0,0,0,,6,36,0,0,0,0,0,51
Education,321100,321200,0,0,36,0,,9,0,0,0,0,0,0,66
Education,317900,327100,0,0,45,0,,21,0,0,0,0,0,0,78
Education,129200,130200,0,0,0,0,,0,18,0,0,0,0,0,30
Education,199600,201300,0,0,9,0,,0,0,0,0,0,0,0,15
Education,115000,117300,0,0,12,0,,0,0,0,0,0,0,0,21
Education,350200,353200,0,0,12,0,,0,0,0,0,0,0,0,21
Education,148300,133200,0,0,6,0,,0,0,0,0,0,0,0,12
Education,191600,197300,0,0,0,0,,0,6,0,0,0,0,0,6
Education,327800,325900,0,0,0,0,,0,0,0,0,0,0,0,15
Education,138400,137800,0,0,0,0,,0,0,0,0,54,0,0,108
Education,321000,319300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,143400,145000,0,0,0,0,,0,0,0,0,0,0,0,12
Education,331700,327100,0,0,33,0,,18,0,0,0,0,0,0,66
Education,222300,187200,0,0,0,0,,0,0,0,0,0,0,0,6
Education,142900,154400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,248100,252400,0,0,9,0,,6,0,0,0,0,0,0,18
Education,225300,225800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,328700,329100,0,0,0,0,,0,0,0,0,0,0,0,15
Education,137900,139700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,155000,152200,0,0,0,0,,0,9,0,0,0,0,0,12
Education,212400,213300,0,0,0,0,,0,0,0,0,0,0,0,15
Education,209800,211000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,145900,144200,0,0,0,0,,0,0,0,0,6,0,0,15
Education,313600,321200,0,0,9,0,,0,0,0,0,0,0,0,9
Education,156700,154900,0,0,0,0,,0,0,0,0,0,0,0,9
Education,153100,153400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,241900,244800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,219100,216600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,152400,151300,0,0,0,0,,0,0,0,0,9,0,0,30
Education,247400,246000,0,0,0,0,,0,0,0,0,0,0,0,21
Education,121800,133200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,232600,231300,0,0,0,0,,0,0,0,0,0,0,0,9
Education,132400,135900,0,0,0,0,,0,0,0,0,0,0,0,6
Education,107100,106300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,205900,205600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,119800,126600,0,0,0,0,,0,0,0,0,0,0,0,9
Education,175900,177800,0,0,0,0,,0,0,0,0,0,0,0,15
Education,165800,166000,0,0,12,0,,0,0,0,0,105,0,0,183
Education,219400,218300,0,0,0,0,,0,21,0,0,0,0,0,24
Education,143700,141800,0,0,0,0,,0,27,0,6,21,0,0,156
Education,119400,123400,0,0,0,0,,0,0,0,0,0,0,0,12
Education,318700,319200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,119000,117300,0,0,33,0,,0,0,0,0,0,0,0,36
Education,156300,153800,0,0,0,0,,0,36,0,0,0,0,0,45
Education,228100,228700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,346400,346700,0,0,0,0,,0,45,0,0,0,0,0,78
Education,214100,213400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,130400,131200,0,0,0,0,,0,0,0,0,18,0,0,33
Education,151600,160000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,182800,180600,0,0,30,0,,0,0,0,0,0,0,0,33
Education,249900,250400,0,0,0,0,,0,0,0,0,0,0,0,12
Education,314900,314100,0,0,0,0,,0,0,0,0,0,0,0,12
Education,214200,215200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,355800,351500,0,0,0,0,,0,0,0,0,6,0,0,6
Education,125900,117400,0,0,0,0,,0,9,0,0,0,0,0,18
Education,318500,322000,0,0,0,0,,0,0,0,0,0,0,0,6
Education,219500,217700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,307900,307300,0,0,0,0,,0,0,0,0,0,0,0,6
Education,208200,213300,0,0,0,0,,0,0,0,0,9,0,0,12
Education,318600,319200,0,0,0,0,,0,0,0,0,0,0,0,15
Education,351500,353200,0,0,48,0,,0,0,0,0,84,0,0,159
Education,113500,112900,0,0,0,0,,0,21,0,0,0,0,0,36
Education,249400,252500,0,0,0,0,,27,78,0,0,0,0,0,108
Education,257900,256100,0,0,0,0,,0,0,0,0,0,0,0,9
Education,120600,131900,0,0,6,0,,0,0,0,0,0,0,0,9
Education,148200,143400,0,0,0,0,,0,0,0,0,0,0,0,9
Education,144700,129000,0,0,0,0,,0,0,0,0,6,0,0,6
Education,340800,340500,0,0,0,0,,0,0,0,0,0,0,0,15
Education,180100,179500,0,0,0,0,,0,0,0,0,0,0,0,21
Education,162800,162500,0,0,0,0,,0,0,0,0,0,0,0,12
Education,100500,100800,0,0,0,0,,0,45,0,0,0,0,0,84
Education,208100,214900,0,0,0,0,,0,0,0,0,0,0,0,9
Education,153000,155500,0,0,0,0,,0,0,0,0,0,0,0,6
Education,142000,138500,0,0,0,0,,0,0,0,0,0,0,0,6
Education,308100,307800,0,0,0,0,,0,0,0,0,12,0,0,39
Education,360800,361100,0,0,0,0,,0,12,0,0,0,0,0,30
Education,320500,319600,0,0,0,0,,0,0,0,0,6,0,0,15
Education,122600,117300,0,0,21,0,,9,0,0,0,0,0,0,30
Education,173800,179800,0,0,6,0,,0,0,0,0,0,0,0,6
Education,120600,119800,0,0,0,0,,0,0,0,0,0,0,0,9
Education,348500,347700,0,0,0,0,,0,15,0,0,0,0,0,18
Education,133200,135100,0,0,0,0,,0,0,0,0,9,0,0,9
Education,111100,134800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,238000,251300,0,0,0,0,,0,0,0,0,0,0,0,15
Education,326100,327100,0,0,24,0,,27,0,0,6,0,0,0,72
Education,197700,199800,0,0,0,0,,0,0,0,0,0,0,0,15
Education,344000,343900,0,0,6,0,,0,0,0,24,60,0,0,129
Education,228500,228100,0,0,0,0,,0,0,0,0,39,0,0,69
Education,114400,126600,0,0,0,0,,0,9,0,0,0,0,0,12
Education,231700,231800,0,0,0,0,,0,0,0,0,6,0,0,30
Education,161000,134800,0,0,21,0,,0,0,18,0,0,0,0,45
Education,158800,160000,0,0,0,0,,0,0,0,0,24,0,0,69
Education,182200,177700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,355800,359600,0,0,0,0,,0,15,0,0,0,0,0,18
Education,169300,190200,0,0,0,0,,0,0,0,0,0,0,0,12
Education,224900,224100,0,0,0,0,,0,0,0,0,6,0,0,9
Education,111500,117400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,325800,327000,0,0,0,0,,0,0,0,0,0,0,0,9
Education,253100,254200,0,0,0,0,,18,0,0,0,0,0,0,36
Education,102500,102800,0,0,0,0,,0,12,0,0,0,0,0,30
Education,160400,159300,0,0,0,0,,0,0,0,0,18,0,0,84
Education,335600,336000,0,0,0,0,,0,33,0,6,0,0,0,69
Education,155900,155600,0,0,0,0,,0,9,0,0,0,0,0,21
Education,153700,157300,0,0,0,0,,0,15,0,0,0,0,0,21
Education,212500,214900,0,0,0,0,,0,0,0,0,0,0,0,45
Education,141600,140500,0,0,0,0,,0,0,0,0,9,0,0,42
Education,202000,202700,0,0,0,0,,0,0,0,0,0,0,0,9
Education,158300,155600,0,0,0,0,,0,0,0,0,0,0,0,12
Education,180500,179500,0,0,0,0,,6,0,0,0,0,0,0,15
Education,118300,119700,0,0,0,0,,12,6,0,0,0,0,0,45
Education,343700,344200,0,0,0,0,,0,30,0,0,0,0,0,51
Education,187800,187700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,179900,181200,0,0,0,0,,0,0,0,0,0,0,0,9
Education,151600,153600,0,0,0,0,,0,0,0,0,0,0,0,21
Education,130900,130000,0,0,0,0,,0,0,0,0,0,0,0,12
Education,153400,155400,0,0,0,0,,9,0,0,0,0,0,0,18
Education,335200,334600,0,0,0,0,,0,0,0,0,0,0,0,6
Education,160400,153800,0,0,0,0,,0,9,0,0,0,0,0,12
Education,178000,177600,0,0,0,0,,0,0,0,0,0,0,0,12
Education,360800,361000,0,0,9,0,,0,0,0,0,0,0,0,12
Education,238600,237800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,314000,313800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,183700,179800,0,0,6,0,,0,0,0,0,0,0,0,6
Education,183000,183700,0,0,0,0,,0,0,0,0,0,0,0,6
Education,139300,138500,0,0,0,0,,0,0,0,0,0,0,0,6
Education,155400,157300,0,0,0,0,,0,0,0,0,0,0,0,24
Education,320200,322400,0,0,0,0,,0,0,0,15,0,0,0,18
Education,230800,231900,0,0,39,0,,24,0,0,6,0,0,0,72
Education,138500,140300,0,0,0,0,,9,0,0,0,66,0,0,93
Education,151500,148000,0,0,0,0,,0,0,0,0,0,0,0,12
Education,358400,361100,0,0,0,0,,0,9,0,0,0,0,0,18
Education,155300,154400,0,0,0,0,,0,0,0,0,0,0,0,6
Education,244900,246300,0,0,0,0,,0,0,0,0,0,0,0,21
Education,342700,342800,0,0,0,0,,0,0,0,6,36,0,0,81
Education,146800,144100,0,0,0,0,,0,18,0,0,0,0,0,33
Education,231400,229200,0,0,0,0,,0,0,0,12,12,0,0,39
Education,181100,134800,0,0,6,0,,0,0,0,0,0,0,0,9
Education,172400,180600,0,0,18,0,,0,15,0,0,0,0,0,30
Education,145000,140800,0,0,0,0,,0,0,0,0,0,0,0,6
Education,176200,175600,0,0,0,0,,12,0,0,75,18,0,6,186
Education,320500,320900,0,0,0,0,,0,0,0,9,0,0,0,36
